numeroruc,canal,grupo_propension_cartera,prioridad,experimento,rol_experimento,grupo_gestion_asignado,score_propension
0A236E44A3E0EFC615425BD87614A805022FADD8069AC2405D11FE44077F3CD0,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4767137881025991
2ED973CBE5FCE62FE3C62F9FD3FE0E109D1441739B877CAE2F13EE93E3F4751E,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4767135438050648
C52D18031B53CAD379F50625FEDDDD31AAF7F7FF963CD95A018D262B28723949,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4766548261216209
A2A74E9B8C2AC3891011F1964D18606D4D851DD8819C6FFC1EE0966BDB467D95,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4766415851188845
DA6BB134904749706AB5E2EF6F98ED9BBDA065353528501B5D74F48607E5104C,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4766345468447344
0B1E387C4EAD2582C16E283677A2ECB38A894321A9A73B0A5CF696B06AB0C341,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4766256471242269
904149F87708E6846CA59A72EE59FB33B656EE05A08240DF9F066B21B60D2609,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4766196250607392
9D417692E051B371DF9AEAF59C97B270E0906B8FE694063E165B2C1D1355D313,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4766145863461288
AE7FA867BA1AF7226449FA485519877097E7EE9C3CAFE957739ABF3A1C3F46FD,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4766127277594402
AD3BAD366A3F2D32E890975AEC17A631170216342ACFC2014DA29DB157901757,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4766108879686853
5BA94F243BA0D7322E429C083234EE50CA620EE2812EC82B8F82364666CC02DF,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4766105165058578
816358ED2764B5C46151E0A7FC3F3D7AD1D6C222F8B996CCE357EC921B285C4A,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4766051197571186
B3479DFB3110AF318204064FFBC53DF3D91FF492E66C0AF67775D94A8ECEBB53,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4766032945781728
508CEED8A7AE32C6E3DB275B20E053A4CC1A8BADBFBE357C3AE81E866E1A10BA,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4766031988821371
9D7AADCEBABE86E21D0D8160CFD8632423DA529FEE3AE5252C6369B9792393C5,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4766017383449001
354ABD36E0AAE6F51B6027A9D444FB70B94BB2C9A53E7231458E783810865983,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4765974807531132
48F9D69BF065F2F6809DD842D2E68EAEE88F4BE8222BD7567733B1D5B304402D,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4765941028111716
AC4DB0CFBC7ABC5A81B76FB0225AB92A0B20D1EC58FC1002EB3FDA7D39FEE77D,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4765856163845577
6673F8B4F094E9C20C369DE4F4CB11442B144C534574C519D4B2698C3FAEA61B,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4765821555926667
9D6C0DFA67FD629C0142C569B068F64D170A768614386263CA6A5642066192CE,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4765773522997455
998507C08D274BBB1202EA21783EB93DC2429049066C5D404B4AFA96FE840BFF,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4765731387922894
DFF4ED863366314E52A2BE91D30E77669DF1DCA6B473AFF0E131336A9C3DE369,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4765699894366779
379DE17779DC01954F8E5FEA26B641A586C25C1EE9F715E4882579803D37EFB5,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4765694476037049
298CC798A52BC57B2A0A16D5CF835290AA7ECB7231F20BED5DF6602C21F658A6,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4765587679701494
0569ED6684581FD0A8C62137A13EA91A1B10160C4FEB6FDB5CBC4E24C589F998,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4765560625115516
CB3AA178B80D3568D29D9F9039101689C157A2F614778F29CFEFD876CA403287,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4765401845098306
A9E3961EE4F189845CBBDD2DD3FE2E97B61EDF295D2FF7D31FC5A112C5F77F1C,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4765234984432924
827F8D388000E6A764AD8582609425E868DE0D863345C3B7C24B6026670B9BC1,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4765221008166432
FB1EB8CAEF67F7320A36DD26D9D8E4BB931CFAC910A9F65F5604C4E5B73CBA50,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4765195946421776
2663E33AA5A0FFDFC402AEC087FEB53EAF7E0A2517BAC9575C70A5A56065626F,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4765160824662214
1F1A04466CDEEA76F2619D4A1ED807DD1945A55D3D309E45005395ABB9A17E9F,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4765129064151984
BAC41E3482A7E4C10A8246FCE0488B176766B0C7D6483DF8B48DF5DCC0DB52E4,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4765115294831825
C5454AB5E1BE6ED280FA42E8C98FB7FF5809847B19D4C8D45F315952CD0583EB,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4765052202720192
2D6E7FE24431A68EA4A52BF3843DC0272CCD228375F8D6044B010E9374BB913E,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4765021907893931
031051D85250954CF40A42F42A9269F5C0BEA9218C9D45D95B4E4E2F5870D71F,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4764982257456334
6BE080FADA86096D41DC600C6638D00EF67A098C88E7E5056ABE92A30AAC2134,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4764903336322899
AB0076808174EA82CC44B4B06B3B80803314D6F0A7CAAAF793BC1D80C2C5616E,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4764894345140138
865F30089F766786F2E2B3C13E77189C727FA42E9B84641E79DA61EC2869D016,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4764873776968576
3C8C2829DC7A3CDA8A81E24BEFD1AF8EB238B79032D68282E1D2D21696EA5097,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4764823563234365
87F7E33A9A76C80B1917208509EC9724419BAA938A1D3DA02461EB3685E12F99,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.476480563564581
64453458F9CCA25BD3F51A0D1DD80FBA61F735C4463B685F07896073DB41C4D4,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4764728796281283
FB7D607347974F35905382122BAC8691C14013FBC2571BCE4328C48E809A29A9,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4764530805698773
4EB78920EBC9B6B3DF5335F0A4BC7FA810408623A174C8640EC5A6523C3BD98D,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4764497712194253
06BB27FFD1DA59C6987E15030FF4AE9E4BDD7BFE445294BAE057BF3041C131E9,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4764447032989632
674F9684FED7470BCB39F538EAE79DBABA3FFFA0D1D189FC012EB237057B7EDE,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4764421072066416
365D09A20BEDBD929763CAAA6FF99FFAF18CDC3B19F71F1EB47E3C14068F334D,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4764385605766983
3F7B00A1350487ABAACF8BBBADDCEB9E38D02AB588C3D2A5DC47AB8BBB268FFF,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4764320540617411
DC9C80860CD93BE00BD23BD599E279FC0B46025EE0DD7F121447B4D350886026,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4764283369338331
BFE2651EB13B71828B8DBE13D1C3500CB4C8415F773EB588B5AA672D06E85D4B,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.47641806865053
D54E380A60B1BE8850DA3B2580C64493BEE9D0B6CB51E8AECECB2DAC526FB6AA,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4764118490093446
5E5BAFC7B65A98E60C06E476798C88CFA2B3E3C4F463AD8425125ACDC2804F23,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4764016730879847
7B0ACA95D3E4823979FAE921B17632594D014E6D3D1D258F40D415048FE6D78A,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4763900159134544
F447993DC7226ECAE61DC4B293832F3B9D40CBF07D7588DC599D60369F69E6F7,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4763789388570311
9928F4FAAD41557E64EB4059A55B4959BA0AB73E72BC774F782563D2495AB30F,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4763783088197385
570C47D6B4332FB4E0A4434F139ED72E82ED6F9992A64380DE31BBE734CB8591,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4763763449322736
EE05E041555D7AD79489A81DD9B1713BCE64A533981F035EB28C1B0ECAFF7C25,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4763761231662521
B35352694E626BF5A06C0FC533772B6291E3BEBA518BD6AB0102934400864289,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4763692847340678
6A37AD6082CF5F4844E562972E435886D55D8EEED690A0D17CF2FB93646867A9,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4763688920434041
C8DAC34DD9FF8C14ED0D1D7A20C817B6E987A2A76546E3A1C9452BA5E517F524,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4763678854724018
537BE2EBB6809A0416293A8D9D970A053C9CDFB1847417D7C3C908479481ADF1,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4763599302777181
95D5E0F8E21C02C35E7746910FBAD1EDB84A71A7BF8C864646C7E30BA28497AB,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4763550028049438
98BFB3230E0EB0427F1A8B076668A27850CFC75BDA4877A2C34DD375A5E5B99B,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4763516657844285
05EBEA7B8D079D9721611DBA7EF395378978F12FEA6D3AE2367212584EB2A468,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4763333910530243
7C94FC311530744D48575158482F2A2DEB5383F421C8E4D82BFA0550641E4E6D,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4763301201532212
C4F6E5012932173DD2DF006DE6BCAB036644122611DAC499F35CCA03C17D8021,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4763230821901785
E5A3F187339DE863EA1642129EFAFD3558E0159445E7B3006E448376AE105094,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4763191532885466
BD6A26F405896DF988FDC4E8239D94FB38C7AF921EBED4D1A4379BADBCA0F3E1,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4763054668534182
AE73BBBACABB9998B7CE5DB431C359A16AE542D3DADE39D20E28B9E5A1A8C8A5,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4762965927441616
24158C34912FA459D603F67D3358C2BCEA80BF3289A5E96296BA474E9FBA031F,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4762924713326602
D03743B6658169243876AD58B5D6AC401E830ADA5A33440369E89E0A9F208FD8,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4762681265374048
E9E73AC34641205671C660DFCE090345D40747D84B315647A620D93893C9B2C8,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4762567955848213
61D3E6BC03EAD8AAFCDD94AAFF2571E3A3BBBABD947BD122F1A0375811ECFEAD,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4762556474421608
8F71638EBD7DD7C7F727F4E68EC6FDC96AFD6EF853A4CBE9C998E33BB6DD3C0C,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4762496634084617
13389A66A3BA39D29D50FD825EDC3B0D3EB852E216C21568F3A871A0DE65DACB,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4762471504834513
FFDAB7E45BD26B78C4DD5AF5FD4B5192BB0B3B16512C315B1F0C85F2840A667A,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4762403051898036
A7C7F7110B2DFBFF39128A4FC55B618DBD590006B62D123258D3CB0250A4AEFE,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4762384855932962
FEB76440EBD71DD9B7818668926950BA8148F4E4E7997C4A04737F635D563445,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4762130117531552
FD3977FD2C45424DA1503ED3354C51393AE96E4F0010E04C165FD299BEBE1264,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4762010831854137
0A8452802433933DF6226F95195F950C0E77CC2659F6E015BE015A40F702830B,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4761944995903455
662D54FE5619006C9B62A912780E52A59AA907C4F783C7843256FEAE0A741A8B,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4761916414206225
8D6BB8D433AE5F8FADBF212E7773CCCD3D67A34920378A934CE882603F456804,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4761873415346255
91ED31A4AA4FA0919B30C7565AC4C8451F0709FB57197202EF9EF8A90C8CA95E,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.476185561975832
CF5ECAF403E447EA063FE86DCE44B1F8D4BB5DF0B3671363615874BD321C965F,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4761834537805083
11D26C510E36839C3115D1AAF1259FDB15E77837E74F2C8C1ED4D7C62563BF7D,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4761806617288071
DC3EF17EBB0592623C64505011129026153A0F6C90B56434C531969F1DDD8A33,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4761799111940737
A6A5CBF0C346B311F402D73D8A6F04D5B8D5A382CB85C1455944647CCE844F62,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4761749638337563
2390ACB3C405E4266FB39648BFDF7DE3CDBC506CE2ABDC3A40396BA76BFB7D1D,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.476163413744905
70A1CDAE5ABCE8575AEFCE1F46BF73B537184488A42DB3EB3EB0DC427136B032,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.476162029760352
22CD27B1B4CF006C4D6526FF65B95A13B4FBC71FD9DBC10BCB284C71F377EBED,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4761587178909552
8ED635DDAE6F93F5B63A911291E2748815F40D30A28D451C92FA92C551F0BB53,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4761568013558596
BF630FD4866DB49F07AA79EF78AE675A2657996CFFD91203327FE0FA41A8C9F8,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4761487654831374
7EC6808B74B291F984A789ABEF33B1DD472A52710632BD74F8F0F11054A41420,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4761418464898998
D27BA4D79B65B6766025BD0D917FC6F1E156321BDBFC9E36607EAE5B456440CA,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4761417457686948
E9035816C6F3C3CFF09FB91B3082A951745DBDFB45B7451FFF6D22BB43BFAAC1,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4761370269971713
FB5576110F847CEDC5B14542082BD817044546FC8A1290F630AF7BFCA9F1B6E7,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4761349635468547
5135018BF5A4620E3BAE7E13379086010BBD583989D94FA502ADD02EED0C7AA0,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4761250108491104
8D87B18BF930B35010436932AF419A09D64A5DC6083C29A19FF427213FF96CB6,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.476119666263598
FE912F73ACC0202073B820FB6B25EE0CBAC741B53736163F4C0E67FCC5B98E08,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4761144811555444
365E47B23A1A6EA2011A0EF35E12A213CB65375E2AA6187BF7C5992D3F80CFC0,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4760955458372122
79F69F709F34B05B3942CDE120E048832DA5EAA783C960B498D8B347314C3C76,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.476093633619373
99C17B3CB1EC8D9E8A43600F37EF5B9F6839B196DD7BB979DB6593EADED54E19,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4760909857136592
04BF591E7D4BAF0C164D62346705FD9C2D82D89F0E36D199CA1B31894CCAAFEC,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4760897177682225
AF6D5E09D557BDF4D80E08C649BC4A2245827A8053E4798D748806BAA4168499,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4760816133856461
4EA9232349AC6D3CD417E054D761800B8D26936962D8FE2342EAFA01844EEC4C,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4760814651237495
E0EEBFF0F7B4DFB1280A5CBD6522341BE8166E7C8383789EA723948C908C8097,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.476073953066911
5889D9F713C0133A224DA51B4D02E6EE319784BEA687D7A327946B42B001C5F5,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4760612723606395
78DADF8F9103B28C6A3C4778C1CBB4C4CD294902F41D70642AD57F7CF1669706,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4760525212683505
C523BC18B95CAAFB62B12DD5DA54607BE1854022533A04DFDDD2839517BFC022,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4760517170458469
D5E490E1E44E13488E351E744441302AE1CACF6443ABC0F019A96FF5B3C41589,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4760433447637545
0747037014DBB1CFB802ECAD3A0EC09892845CE8866D18B6BDF9CC1BF25DA7A4,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4760374665206056
FEE87D260B930C2BFEE0142BC6E03C859FA9088A82D8D587476E5A731EC8DCD2,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4760368821512026
9BB92373FEA581771EE2AF653B9378D5F0FE077BD68158071576D9C71389A7AF,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4760326113528579
D62322D43A0954D973752F284842C461747B728288249E2D0EDC029928869EE5,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4760322222340233
032AD257F308D15CE1384FCBD710E255591B2500142D84CD35486230B61EE8B7,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4760273661262764
096ADA33E6A912A819AED377B3F884C087A8E7524C74299AF240146D86222A2E,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4760256396256149
7A02FAB29CA15C0E575E4DE75275E9DE8894791512A8FFD93D3A06A129632EFC,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4760189486517886
81B785297D142B1375FAA833A267040B3077D4682CC8F95B9C018F83028EC912,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.476012370645017
4CEB536C1195E75ACD832CC93595FEE00E19CA2F326E7EB9FC8C42C56E16BEAA,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.476010905052488
54C0C6FA4D2946332822D33C97432876F50A7954033CC137C1FBC1A675044EBE,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4760107721243078
5BC45FA163C93F2A20E9E52757FA4DB3E123714913185D6AAA297FAB7A550B78,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4760091318191742
F9E604B4E9F3CE250E84ED81ADA6902FF271F685EC2FA0E5BFCE90987E39F034,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4760090624374261
78593C364105E7C80EA10E169C9896FEE2011B19AD30CC5F7D23E7EC45ABB001,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4760010679904998
F573EF3C0A180C53E127FA65D6EDAC397F2FECE0B0B39FC3884A17B1C3B8614D,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4759996280811406
48B87C6616BD7CAB91054F8F7633E5090A845A45ECFB5716DDB3C85CD5D94518,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.475992934176808
FF7319ED1ECCDF6E478F5A2DAD3B4A552754CAA3B7E020F73A898F7822C7BDD5,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.47599111088301
EB49E06AEF4802266498E9617F3D31DAB2F6145AD46DDD1A8C6FF20485B72271,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4759817902791499
C7FC3A385D86214E8D114FF1333BE0D10DF7214036E7CF5159259A19745D82E1,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4759781032810031
DC0F4459C12FD6E0C0DC720C841EBA83BF5473F5FA1071FCD9546360209F8BD6,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4759769574717797
C35F0E7A0F2E3A0491EB9D8E75551877BEE9323C83854053F985F0CEB8DD7896,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4759749907162237
BE3857CE1A9F59D4521FAA1A5E74E61B13C417EB673744BDF6E18C6C641F5BCC,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4759744525821815
E68C2E6F5237EDB14C0F6E94740165BCAA637D6912E6FF06C349AF696F918E40,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4759532598259564
D34AD1D84C56818A49C84BF4DF950C1410DB1925D5B5ACC39E55A7A2365807D1,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4759523378159618
FB343774CFF34669A4B84EF306423A86AAEB127504E936B3B50ADC5E17A2ED50,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4759522756279537
D7673644B214522D10F1DE9E56C8947C233F9097EE38E8E3DB7B07316AA41EAF,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4759390048355935
068DAF8DD0F7419B1D84A4B30F9D15374265031212CBD8A5DDF1461B19F409BE,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4759364158783298
B871F5EC907552089048658B929D1B93D4FAFEE19619007C98269B49DD3BCD09,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4759323225235305
DB68D82CB0805F6684747C9497970E583843143BBD4240E7393AA278853833EA,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4759175291181094
B9690D0C1548AB4CA8D9A19D3F35B0DB2B26997690363931C2754BFCEB8DF568,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4759116897736168
308B25A6FF28080B102FFA43F14C1B831D8295BCE5BBDE96711CC054FA4112B1,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4759110672727588
FD46734D3DB7C58CF42033BB8DB8B02B2A4F3CD81C9D57EBAA21C1A85F284CFD,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4759082920537892
CA0B79703D250276D592E227E2161AE2AD347A60696591320EF9FA09D484FBE6,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4759059700246595
6BED40205F8563A19DD0BC2B38903C789D6C39EB75AD29EDA5136D3CEF73DD1A,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4758871908494509
2256C775BFAFC845C8D0269EA337328DED5F933E88EF431FFE967CC62184E6F4,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4758868065534968
52B58D3C7C9831506F71CAB58840908F4CBE613138584A28762884105D6E8ACD,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.475876549956093
36E654744872E22256DD03964C0C213E4740783C1B92F192B663B256134B8F4F,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4758735180766195
B71C91009AC24EEDCA541E9566726AD6691858755E49D39CED693A75497D0EE5,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4758705805390118
7AB5F41E79226B34F5070FDF4885A5FAFECDB074AC706B6556004FBFAE3BDD9B,VIRTUAL,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4758643825329255
83BA0E3B27158E07AAC2C23F27AE46663886CEAEE1DF447BA76F8009604927F8,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4758624487515107
02F408699DD250C31CA4729DD002A5FBAC7EDF209CC1589BC98B004B87667EEB,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4758623362730139
AF478B12F3D340841E78C8011899B2DF5AA1262C89BC690AF89AFCDC995AD6EC,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4758616228159161
B437AE05EE4F18345CFC3DF8A01FB80B689466C85F380C547792E8F756D0D43D,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.475851910184538
665DBEDBCD8BA389B90B65A686EDEF82766BB006D7BC82612D6E8479BFAA643B,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4758469821097852
FE8AE9C18009D7768AC9937F07554D94D4D5868716CF0F37B6F38938E2241032,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4758440691864827
DEB57E72EDDBEF6AC8C6BA1AB93EE43566AF0E44D8DEB147E9AFD4AF7AE39F68,TIENDAS,3. MEDIO,P3,REFERENCIA,REFERENCIA,P3,0.4758410502421282
